date,vegetable,price_per_kg,temperature_c,rainfall_mm,humidity_percent,festival,transport_strike,supply_quantity_ton,demand_index,season,day_of_week
2024-07-18,Coriander,31.85,26.61,14.32,63.26,No,No,15.97,85.15,Monsoon,Thursday
2024-07-19,Tomato,37.73,29.29,17.32,69.71,No,No,6.64,41.89,Monsoon,Friday
2024-07-19,Brinjal,50.11,27.72,31.38,65.96,No,No,5.795999999999999,74.55,Monsoon,Friday
2024-07-19,Onion,52.51,20.43,28.31,78.19,No,No,16.08,98.85,Monsoon,Friday
2024-07-19,Carrot,62.73,23.95,33.92,63.41,No,No,5.362,85.47,Monsoon,Friday
2024-07-19,Beans,50.52,26.45,39.2,50.46,No,No,13.376999999999999,99.5,Monsoon,Friday
2024-07-19,Cabbage,33.64,24.29,11.8,68.53,No,No,12.24,51.06,Monsoon,Friday
2024-07-19,Cauliflower,50.11,20.26,30.39,57.8,No,No,8.645,83.77,Monsoon,Friday
2024-07-19,Potato,44.52,28.18,16.44,67.23,No,No,5.71,62.56,Monsoon,Friday
2024-07-19,Chilli,56.56,27.08,1.25,80.23,No,No,19.84,82.22,Monsoon,Friday
2024-07-19,Pumpkin,37.7,24.2,23.07,75.92,No,No,8.15,67.04,Monsoon,Friday
2024-07-19,Radish,40.0,21.61,31.81,78.14,No,No,8.757,68.78,Monsoon,Friday
2024-07-19,Spinach,41.77,26.23,11.43,79.38,No,No,8.3,92.88,Monsoon,Friday
2024-07-19,Coriander,38.54,26.27,9.95,71.82,No,No,6.51,85.49,Monsoon,Friday
2024-07-20,Tomato,34.32,26.66,30.28,55.42,No,No,13.915999999999999,61.2,Monsoon,Saturday
2024-07-20,Brinjal,43.24,25.17,4.65,84.9,No,No,12.07,63.45,Monsoon,Saturday
2024-07-20,Onion,50.12,21.95,37.5,79.4,No,No,7.798,59.59,Monsoon,Saturday
2024-07-20,Carrot,52.0,23.27,33.78,70.52,No,No,13.691999999999998,73.45,Monsoon,Saturday
2024-07-20,Beans,48.53,24.73,4.69,75.46,No,No,17.07,92.38,Monsoon,Saturday
2024-07-20,Cabbage,38.9,26.81,10.06,89.32,No,No,16.36,91.77,Monsoon,Saturday
2024-07-20,Cauliflower,55.59,27.41,11.5,81.38,No,No,6.21,99.7,Monsoon,Saturday
2024-07-20,Potato,36.15,28.99,1.21,76.92,No,No,16.09,57.06,Monsoon,Saturday
2024-07-20,Chilli,58.77,26.85,20.34,72.66,No,No,18.13,87.32,Monsoon,Saturday
2024-07-20,Pumpkin,40.34,26.12,32.59,88.54,No,No,7.545999999999999,79.42,Monsoon,Saturday
2024-07-20,Radish,38.82,23.18,11.39,69.03,No,No,13.52,76.42,Monsoon,Saturday
2024-07-20,Spinach,43.89,28.6,7.71,82.12,No,No,6.54,97.32,Monsoon,Saturday
2024-07-20,Coriander,31.35,28.9,28.86,61.94,No,No,7.96,54.62,Monsoon,Saturday
2024-07-21,Tomato,38.02,20.09,10.89,80.61,No,No,13.33,66.77,Monsoon,Sunday
2024-07-21,Brinjal,43.63,22.91,34.39,58.92,No,No,12.578999999999999,76.03,Monsoon,Sunday
2024-07-21,Onion,44.99,29.05,13.09,63.92,No,No,14.1,54.29,Monsoon,Sunday
2024-07-21,Carrot,55.29,21.59,7.59,65.0,No,No,19.3,99.02,Monsoon,Sunday
2024-07-21,Beans,47.12,27.46,7.97,84.93,No,No,12.8,70.39,Monsoon,Sunday
2024-07-21,Cabbage,38.74,20.41,34.65,83.96,No,No,13.075999999999999,89.1,Monsoon,Sunday
2024-07-21,Cauliflower,49.56,25.05,32.94,55.04,No,No,4.886,62.25,Monsoon,Sunday
2024-07-21,Potato,42.88,27.53,20.8,84.49,No,No,8.7,64.87,Monsoon,Sunday
2024-07-21,Chilli,67.58,20.71,5.24,61.38,No,No,8.58,97.91,Monsoon,Sunday
2024-07-21,Pumpkin,43.66,22.1,29.36,69.17,No,No,7.23,93.63,Monsoon,Sunday
2024-07-21,Radish,32.66,25.6,17.33,80.76,No,No,18.34,62.47,Monsoon,Sunday
2024-07-21,Spinach,44.26,29.88,32.61,60.45,No,No,5.6,94.28,Monsoon,Sunday
2024-07-21,Coriander,31.76,22.41,1.14,54.69,No,No,11.6,69.39,Monsoon,Sunday
2024-07-22,Tomato,45.76,25.01,39.02,53.84,No,No,5.669999999999999,77.13,Monsoon,Monday
2024-07-22,Brinjal,45.35,20.58,21.95,67.37,No,No,8.65,62.02,Monsoon,Monday
2024-07-22,Onion,48.63,29.64,23.01,71.07,No,No,18.2,86.83,Monsoon,Monday
2024-07-22,Carrot,52.63,28.71,30.2,83.62,No,No,13.985999999999999,78.09,Monsoon,Monday
2024-07-22,Beans,47.9,28.66,14.45,82.81,No,No,10.78,67.23,Monsoon,Monday
2024-07-22,Cabbage,37.49,29.61,1.15,79.51,No,No,5.84,47.91,Monsoon,Monday
2024-07-22,Cauliflower,34.66,25.04,13.71,86.05,No,No,19.97,43.18,Monsoon,Monday
2024-07-22,Potato,47.73,22.75,13.36,50.2,No,No,7.62,85.3,Monsoon,Monday
2024-07-22,Chilli,65.5,21.36,30.81,53.17,No,No,7.811999999999999,86.56,Monsoon,Monday
2024-07-22,Pumpkin,35.54,20.19,18.49,54.36,No,No,9.04,59.32,Monsoon,Monday
2024-07-22,Radish,44.08,22.84,3.46,83.67,No,No,7.63,82.11,Monsoon,Monday
2024-07-22,Spinach,29.33,24.46,14.56,57.37,No,No,13.69,49.56,Monsoon,Monday
2024-07-22,Coriander,39.07,27.29,34.07,67.92,No,No,5.494999999999999,82.83,Monsoon,Monday
2024-07-23,Tomato,34.86,25.7,10.36,55.65,No,No,19.93,74.03,Monsoon,Tuesday
2024-07-23,Brinjal,41.76,28.28,25.93,79.61,No,No,8.28,42.79,Monsoon,Tuesday
2024-07-23,Onion,44.78,20.75,11.87,59.74,No,No,11.99,45.88,Monsoon,Tuesday
2024-07-23,Carrot,54.83,23.72,33.34,78.28,No,No,7.672,57.52,Monsoon,Tuesday
2024-07-23,Beans,46.09,20.2,23.15,89.9,No,No,12.49,64.16,Monsoon,Tuesday
2024-07-23,Cabbage,36.79,28.21,27.33,64.72,No,No,15.78,79.16,Monsoon,Tuesday
2024-07-23,Cauliflower,43.94,26.87,34.11,66.52,No,No,9.491999999999999,57.18,Monsoon,Tuesday
2024-07-23,Potato,35.25,29.89,29.29,85.73,No,No,16.7,54.72,Monsoon,Tuesday
2024-07-23,Chilli,61.63,24.34,23.72,81.58,No,No,8.24,67.0,Monsoon,Tuesday
2024-07-23,Pumpkin,32.17,29.6,24.47,74.65,No,No,11.01,49.4,Monsoon,Tuesday
2024-07-23,Radish,38.64,21.98,28.2,81.9,No,No,14.24,78.03,Monsoon,Tuesday
2024-07-23,Spinach,35.54,29.26,29.32,63.51,No,No,9.41,65.65,Monsoon,Tuesday
2024-07-23,Coriander,39.59,25.27,20.14,88.85,No,No,5.45,87.01,Monsoon,Tuesday
2024-07-24,Tomato,42.35,28.77,34.69,81.11,No,No,8.449,74.0,Monsoon,Wednesday
2024-07-24,Brinjal,44.68,26.05,35.15,58.0,No,No,5.795999999999999,47.36,Monsoon,Wednesday
2024-07-24,Onion,49.56,22.54,36.04,59.61,No,No,7.826,56.92,Monsoon,Wednesday
2024-07-24,Carrot,46.34,22.34,39.0,81.43,No,No,13.754999999999999,45.49,Monsoon,Wednesday
2024-07-24,Beans,59.72,21.41,32.26,86.24,No,No,3.7729999999999997,97.49,Monsoon,Wednesday
2024-07-24,Cabbage,38.32,21.84,13.12,79.89,No,No,15.87,87.12,Monsoon,Wednesday
2024-07-24,Cauliflower,52.46,20.14,10.08,62.74,No,No,7.5,88.57,Monsoon,Wednesday
2024-07-24,Potato,44.32,29.34,37.78,79.82,No,No,3.647,49.83,Monsoon,Wednesday
2024-07-24,Chilli,62.31,27.55,35.89,89.61,No,No,3.759,50.33,Monsoon,Wednesday
2024-07-24,Pumpkin,34.65,29.2,26.83,61.15,No,No,16.87,82.29,Monsoon,Wednesday
2024-07-24,Radish,45.17,24.51,22.5,68.38,No,No,9.67,94.72,Monsoon,Wednesday
2024-07-24,Spinach,34.33,25.76,34.63,88.38,No,No,7.020999999999999,51.74,Monsoon,Wednesday
2024-07-24,Coriander,27.6,27.14,15.13,51.21,No,No,15.84,63.43,Monsoon,Wednesday
2024-07-25,Tomato,34.3,20.56,6.06,83.42,No,No,13.42,48.47,Monsoon,Thursday
2024-07-25,Brinjal,44.5,22.69,35.64,83.96,No,No,12.558,80.3,Monsoon,Thursday
2024-07-25,Onion,52.69,22.31,35.84,71.96,No,No,4.452,55.72,Monsoon,Thursday
2024-07-25,Carrot,52.87,27.18,23.51,88.35,No,No,8.0,47.35,Monsoon,Thursday
2024-07-25,Beans,49.24,25.76,6.67,51.52,No,No,7.02,60.77,Monsoon,Thursday
2024-07-25,Cabbage,32.01,28.13,13.79,80.43,No,No,15.48,54.25,Monsoon,Thursday
2024-07-25,Cauliflower,43.66,20.57,25.8,76.65,No,No,14.7,69.77,Monsoon,Thursday
2024-07-25,Potato,45.84,20.71,37.75,69.82,No,No,11.284,95.62,Monsoon,Thursday
2024-07-25,Chilli,55.64,24.58,23.14,61.73,No,No,17.86,70.71,Monsoon,Thursday
2024-07-25,Pumpkin,37.9,25.52,21.06,57.24,No,No,11.4,79.39,Monsoon,Thursday
2024-07-25,Radish,38.45,29.41,32.09,72.21,No,No,6.558999999999999,50.07,Monsoon,Thursday
2024-07-25,Spinach,25.45,23.71,13.69,84.83,No,No,17.95,45.09,Monsoon,Thursday
2024-07-25,Coriander,21.48,29.6,3.37,52.49,No,No,19.96,47.24,Monsoon,Thursday
2024-07-26,Tomato,32.73,24.81,17.09,62.11,No,No,14.48,44.34,Monsoon,Friday
2024-07-26,Brinjal,40.82,25.94,36.42,69.16,No,No,12.928999999999998,63.76,Monsoon,Friday
2024-07-26,Onion,45.8,23.07,30.77,57.15,No,No,8.61,42.03,Monsoon,Friday
2024-07-26,Carrot,49.31,23.42,24.82,76.16,No,No,17.22,61.8,Monsoon,Friday
2024-07-26,Beans,54.38,28.98,15.71,51.37,No,No,10.05,97.05,Monsoon,Friday
2024-07-26,Cabbage,46.2,28.13,16.49,88.93,No,No,6.29,93.04,Monsoon,Friday
2024-07-26,Cauliflower,49.02,25.6,39.65,53.73,No,No,11.571,92.93,Monsoon,Friday
2024-07-26,Potato,36.51,29.71,21.71,56.47,No,No,13.16,48.6,Monsoon,Friday
2024-07-26,Chilli,61.63,28.19,23.01,80.87,No,No,6.03,59.26,Monsoon,Friday
2024-07-26,Pumpkin,32.46,20.39,36.76,60.65,No,No,8.799,46.29,Monsoon,Friday
2024-07-26,Radish,43.66,24.52,37.92,54.7,No,No,4.361,65.09,Monsoon,Friday
2024-07-26,Spinach,30.13,21.07,7.27,84.78,No,No,11.76,46.79,Monsoon,Friday
2024-07-26,Coriander,38.3,27.69,34.68,59.88,No,No,8.280999999999999,92.88,Monsoon,Friday
2024-07-27,Tomato,36.22,28.61,3.95,61.73,No,No,18.81,76.93,Monsoon,Saturday
2024-07-27,Brinjal,44.59,29.55,13.75,58.85,No,No,13.68,75.83,Monsoon,Saturday
2024-07-27,Onion,53.48,20.95,4.04,85.39,No,No,10.38,83.73,Monsoon,Saturday
2024-07-27,Carrot,58.77,27.78,36.75,74.0,No,No,7.567,76.7,Monsoon,Saturday
2024-07-27,Beans,45.5,25.73,0.92,65.86,No,No,8.93,48.75,Monsoon,Saturday
2024-07-27,Cabbage,40.79,25.62,25.34,86.93,No,No,13.77,92.13,Monsoon,Saturday
2024-07-27,Cauliflower,42.61,27.58,19.21,51.94,No,No,18.62,78.23,Monsoon,Saturday
2024-07-27,Potato,41.52,20.0,28.6,54.95,No,No,9.29,60.09,Monsoon,Saturday
2024-07-27,Chilli,70.15,20.18,33.72,78.86,No,No,4.6899999999999995,94.19,Monsoon,Saturday
2024-07-27,Pumpkin,35.36,22.53,29.98,77.55,No,No,19.3,94.37,Monsoon,Saturday
2024-07-27,Radish,40.26,26.47,10.39,65.94,No,No,7.13,61.26,Monsoon,Saturday
2024-07-27,Spinach,41.75,20.95,28.79,57.19,No,No,8.47,93.42,Monsoon,Saturday
2024-07-27,Coriander,32.32,29.64,36.25,78.44,No,No,9.876999999999999,71.0,Monsoon,Saturday
2024-07-28,Tomato,42.22,23.11,37.17,84.86,No,No,10.457999999999998,83.38,Monsoon,Sunday
2024-07-28,Brinjal,41.84,26.65,33.68,88.69,No,No,11.878999999999998,63.57,Monsoon,Sunday
2024-07-28,Onion,56.99,23.07,31.11,57.8,No,No,8.785,98.87,Monsoon,Sunday
2024-07-28,Carrot,60.21,23.18,30.32,86.34,No,No,6.335,77.72,Monsoon,Sunday
2024-07-28,Beans,52.13,23.01,29.66,53.45,No,No,10.65,87.93,Monsoon,Sunday
2024-07-28,Cabbage,36.67,26.19,24.44,57.23,No,No,15.65,78.12,Monsoon,Sunday
2024-07-28,Cauliflower,47.2,28.99,20.15,71.02,No,No,9.67,69.82,Monsoon,Sunday
2024-07-28,Potato,48.55,24.52,39.24,66.42,No,No,3.913,72.3,Monsoon,Sunday
2024-07-28,Chilli,64.1,26.66,25.14,74.44,No,No,6.39,72.85,Monsoon,Sunday
2024-07-28,Pumpkin,39.11,22.37,16.03,89.49,No,No,12.01,87.59,Monsoon,Sunday
2024-07-28,Radish,30.65,25.23,26.17,74.71,No,No,16.71,46.73,Monsoon,Sunday
2024-07-28,Spinach,33.15,24.18,26.39,81.35,No,No,11.84,62.18,Monsoon,Sunday
2024-07-28,Coriander,32.46,29.84,32.22,65.53,No,No,11.304999999999998,78.83,Monsoon,Sunday
2024-07-29,Tomato,32.02,29.47,6.61,77.55,No,No,17.15,50.1,Monsoon,Monday
2024-07-29,Brinjal,42.18,29.72,35.14,75.82,No,No,8.511999999999999,48.48,Monsoon,Monday
2024-07-29,Onion,56.61,25.3,33.36,51.34,No,No,6.762,86.85,Monsoon,Monday
2024-07-29,Carrot,52.6,26.33,6.78,82.01,No,No,16.78,76.72,Monsoon,Monday
2024-07-29,Beans,46.85,25.8,26.01,59.31,No,No,14.02,73.31,Monsoon,Monday
2024-07-29,Cabbage,35.6,28.4,24.28,73.83,No,No,18.93,84.26,Monsoon,Monday
2024-07-29,Cauliflower,44.23,25.87,8.15,83.04,No,No,14.84,73.11,Monsoon,Monday
2024-07-29,Potato,46.28,29.21,2.76,60.22,No,No,6.01,72.42,Monsoon,Monday
2024-07-29,Chilli,64.47,22.35,32.13,55.16,No,No,9.925999999999998,91.98,Monsoon,Monday
2024-07-29,Pumpkin,40.16,22.15,39.94,82.02,No,No,8.526,83.45,Monsoon,Monday
2024-07-29,Radish,39.39,25.56,9.11,75.21,No,No,19.31,99.51,Monsoon,Monday
2024-07-29,Spinach,29.39,28.74,24.08,79.54,No,No,17.22,62.24,Monsoon,Monday
2024-07-29,Coriander,29.78,28.65,21.46,51.29,No,No,8.21,47.64,Monsoon,Monday
2024-07-30,Tomato,42.63,22.88,14.77,59.5,No,No,6.46,65.74,Monsoon,Tuesday
2024-07-30,Brinjal,45.78,24.4,21.29,84.28,No,No,9.03,65.49,Monsoon,Tuesday
2024-07-30,Onion,53.69,26.39,39.81,59.91,No,No,6.2299999999999995,69.62,Monsoon,Tuesday
2024-07-30,Carrot,59.56,29.25,28.39,80.75,No,No,5.86,73.31,Monsoon,Tuesday
2024-07-30,Beans,54.6,25.55,9.76,72.14,No,No,7.58,89.52,Monsoon,Tuesday
2024-07-30,Cabbage,33.19,20.78,28.17,65.42,No,No,18.47,70.6,Monsoon,Tuesday
2024-07-30,Cauliflower,46.17,24.98,25.17,52.41,No,No,11.27,70.28,Monsoon,Tuesday
2024-07-30,Potato,42.23,21.83,35.04,51.5,No,No,4.3469999999999995,42.91,Monsoon,Tuesday
2024-07-30,Chilli,53.57,25.23,4.78,52.78,No,No,14.01,46.88,Monsoon,Tuesday
2024-07-30,Pumpkin,34.89,25.69,34.21,83.9,No,No,9.379999999999999,61.35,Monsoon,Tuesday
2024-07-30,Radish,48.23,22.14,32.74,56.18,No,No,6.026999999999999,96.27,Monsoon,Tuesday
2024-07-30,Spinach,40.31,27.43,9.16,74.24,No,No,6.57,79.55,Monsoon,Tuesday
2024-07-30,Coriander,31.64,23.35,19.93,56.23,No,No,7.38,54.04,Monsoon,Tuesday
2024-07-31,Tomato,40.53,23.09,20.37,79.29,No,No,6.96,57.03,Monsoon,Wednesday
2024-07-31,Brinjal,43.88,28.35,31.19,55.32,No,No,11.802,73.4,Monsoon,Wednesday
2024-07-31,Onion,56.96,22.27,32.89,79.71,No,No,7.475999999999999,92.19,Monsoon,Wednesday
2024-07-31,Carrot,53.1,22.01,14.17,68.04,No,No,9.18,52.63,Monsoon,Wednesday
2024-07-31,Beans,43.38,26.67,20.29,57.14,No,No,13.22,53.15,Monsoon,Wednesday
2024-07-31,Cabbage,33.83,22.82,19.81,89.14,No,No,17.33,69.82,Monsoon,Wednesday
2024-07-31,Cauliflower,41.03,20.1,18.41,63.19,No,No,12.31,48.25,Monsoon,Wednesday
2024-07-31,Potato,47.24,28.35,3.91,58.85,No,No,9.02,87.76,Monsoon,Wednesday
2024-07-31,Chilli,55.35,20.91,17.92,78.78,No,No,9.86,41.27,Monsoon,Wednesday
2024-07-31,Pumpkin,35.1,25.95,29.47,54.18,No,No,5.05,43.16,Monsoon,Wednesday
2024-07-31,Radish,38.64,25.34,23.34,70.6,No,No,19.06,94.91,Monsoon,Wednesday
2024-07-31,Spinach,39.33,26.24,11.97,70.8,No,No,8.37,80.97,Monsoon,Wednesday
2024-07-31,Coriander,33.32,25.46,30.54,66.21,No,No,10.437,78.8,Monsoon,Wednesday
2024-08-01,Tomato,40.77,20.26,37.9,53.23,No,No,9.625,71.99,Monsoon,Thursday
2024-08-01,Brinjal,46.12,27.25,4.88,79.49,No,No,11.94,77.41,Monsoon,Thursday
2024-08-01,Onion,53.64,26.67,29.74,86.24,No,No,9.89,82.8,Monsoon,Thursday
2024-08-01,Carrot,49.44,25.98,22.13,72.39,No,No,17.88,64.8,Monsoon,Thursday
2024-08-01,Beans,47.86,24.84,10.03,76.99,No,No,14.91,81.48,Monsoon,Thursday
2024-08-01,Cabbage,43.51,25.55,2.47,89.96,No,No,11.47,97.69,Monsoon,Thursday
2024-08-01,Cauliflower,41.05,27.64,11.8,84.2,No,No,18.89,71.36,Monsoon,Thursday
2024-08-01,Potato,36.51,23.85,6.57,62.62,No,No,17.38,63.37,Monsoon,Thursday
2024-08-01,Chilli,55.81,23.41,1.56,81.46,No,No,12.39,52.43,Monsoon,Thursday
2024-08-01,Pumpkin,30.38,26.46,24.42,87.52,No,No,18.64,67.13,Monsoon,Thursday
2024-08-01,Radish,41.67,28.77,29.18,53.99,No,No,8.38,72.7,Monsoon,Thursday
2024-08-01,Spinach,33.09,24.53,6.69,71.63,No,No,6.46,43.07,Monsoon,Thursday
2024-08-01,Coriander,24.81,20.88,2.56,60.09,No,No,15.72,49.09,Monsoon,Thursday
2024-08-02,Tomato,40.87,26.85,8.82,81.15,No,No,5.2,52.55,Monsoon,Friday
2024-08-02,Brinjal,42.8,28.32,14.95,65.41,No,No,17.86,81.51,Monsoon,Friday
2024-08-02,Onion,48.19,21.14,9.43,78.16,No,No,15.94,76.72,Monsoon,Friday
2024-08-02,Carrot,53.13,29.57,6.75,70.13,No,No,17.54,82.03,Monsoon,Friday
2024-08-02,Beans,38.68,21.37,2.49,69.59,No,No,18.71,48.88,Monsoon,Friday
2024-08-02,Cabbage,41.88,23.17,34.97,67.19,No,No,9.239999999999998,85.6,Monsoon,Friday
2024-08-02,Cauliflower,46.48,23.64,26.78,53.18,No,No,11.53,72.75,Monsoon,Friday
2024-08-02,Potato,35.67,29.91,0.4,64.43,No,No,14.48,49.03,Monsoon,Friday
2024-08-02,Chilli,55.97,28.91,15.75,84.84,No,No,10.55,46.79,Monsoon,Friday
2024-08-02,Pumpkin,45.41,29.29,37.99,54.11,No,No,5.271,93.38,Monsoon,Friday
2024-08-02,Radish,28.6,24.54,2.48,83.93,No,No,19.04,44.63,Monsoon,Friday
2024-08-02,Spinach,33.62,25.83,27.45,84.39,No,No,6.39,45.45,Monsoon,Friday
2024-08-02,Coriander,30.45,28.82,30.24,65.66,No,No,13.502999999999998,79.74,Monsoon,Friday
2024-08-03,Tomato,43.8,29.06,22.04,71.24,No,No,8.89,80.09,Monsoon,Saturday
2024-08-03,Brinjal,38.45,26.99,33.76,62.0,No,No,12.536999999999999,49.96,Monsoon,Saturday
2024-08-03,Onion,52.87,22.15,9.96,88.13,No,No,7.74,71.45,Monsoon,Saturday
2024-08-03,Carrot,53.46,24.38,15.92,82.54,No,No,14.2,72.02,Monsoon,Saturday
2024-08-03,Beans,51.03,29.83,26.31,82.65,No,No,12.84,90.1,Monsoon,Saturday
2024-08-03,Cabbage,45.65,27.66,31.2,64.85,No,No,8.126999999999999,98.86,Monsoon,Saturday
2024-08-03,Cauliflower,45.91,20.54,18.68,58.46,No,No,12.04,71.69,Monsoon,Saturday
2024-08-03,Potato,44.14,25.67,25.96,72.62,No,No,6.4,63.08,Monsoon,Saturday
2024-08-03,Chilli,62.3,26.51,31.76,84.75,No,No,7.839999999999999,70.68,Monsoon,Saturday
2024-08-03,Pumpkin,29.94,24.46,1.06,58.8,No,No,11.87,41.24,Monsoon,Saturday
2024-08-03,Radish,31.55,22.67,12.41,65.72,No,No,13.81,41.08,Monsoon,Saturday
2024-08-03,Spinach,25.61,20.02,23.98,65.77,No,No,19.62,51.71,Monsoon,Saturday
2024-08-03,Coriander,38.82,25.03,13.36,59.34,No,No,8.87,95.16,Monsoon,Saturday
2024-08-04,Tomato,42.02,29.0,16.88,80.68,No,No,14.51,90.89,Monsoon,Sunday
2024-08-04,Brinjal,45.8,20.11,12.6,81.35,No,No,15.38,87.83,Monsoon,Sunday
2024-08-04,Onion,47.14,25.39,27.02,72.95,No,No,15.74,70.79,Monsoon,Sunday
2024-08-04,Carrot,50.55,28.52,36.3,89.49,No,No,10.114999999999998,48.32,Monsoon,Sunday
2024-08-04,Beans,56.09,25.26,30.33,52.38,No,No,7.699999999999999,98.96,Monsoon,Sunday
2024-08-04,Cabbage,42.89,23.07,6.88,70.82,No,No,9.29,86.99,Monsoon,Sunday
2024-08-04,Cauliflower,41.48,29.78,1.42,72.22,No,No,17.66,69.19,Monsoon,Sunday
2024-08-04,Potato,52.21,21.99,32.17,78.58,No,No,3.871,90.41,Monsoon,Sunday
2024-08-04,Chilli,55.12,27.48,3.2,60.43,No,No,12.56,49.55,Monsoon,Sunday
2024-08-04,Pumpkin,32.91,23.71,22.35,68.64,No,No,19.53,82.89,Monsoon,Sunday
2024-08-04,Radish,34.45,26.67,17.82,57.92,No,No,15.61,61.87,Monsoon,Sunday
2024-08-04,Spinach,30.11,20.28,23.2,50.29,No,No,10.35,41.79,Monsoon,Sunday
2024-08-04,Coriander,30.75,24.27,3.07,74.19,No,No,11.89,65.38,Monsoon,Sunday
2024-08-05,Tomato,38.41,26.03,36.58,77.47,No,No,11.921,71.67,Monsoon,Monday
2024-08-05,Brinjal,51.64,24.95,23.31,87.65,No,No,6.86,87.22,Monsoon,Monday
2024-08-05,Onion,49.53,25.03,32.26,68.3,No,No,10.485999999999999,70.08,Monsoon,Monday
2024-08-05,Carrot,54.51,26.18,12.1,50.08,No,No,7.75,54.67,Monsoon,Monday
2024-08-05,Beans,43.09,26.11,25.66,73.39,No,No,15.85,60.91,Monsoon,Monday
2024-08-05,Cabbage,38.77,24.09,30.79,59.97,No,No,7.818999999999999,62.92,Monsoon,Monday
2024-08-05,Cauliflower,50.53,24.07,38.67,79.56,No,No,3.8639999999999994,61.99,Monsoon,Monday
2024-08-05,Potato,30.88,26.6,22.6,67.66,No,No,19.59,42.98,Monsoon,Monday
2024-08-05,Chilli,49.96,24.5,21.68,72.46,No,No,17.9,42.46,Monsoon,Monday
2024-08-05,Pumpkin,34.4,27.91,27.49,62.96,No,No,18.43,86.49,Monsoon,Monday
2024-08-05,Radish,41.26,28.69,18.83,59.97,No,No,13.7,89.24,Monsoon,Monday
2024-08-05,Spinach,32.25,22.57,27.03,69.88,No,No,19.98,86.17,Monsoon,Monday
2024-08-05,Coriander,31.3,28.56,15.32,58.85,No,No,15.91,82.18,Monsoon,Monday
2024-08-06,Tomato,40.66,24.23,9.69,60.15,No,No,14.36,83.57,Monsoon,Tuesday
2024-08-06,Brinjal,50.66,20.78,38.19,86.4,No,No,4.8999999999999995,72.79,Monsoon,Tuesday
2024-08-06,Onion,45.06,25.01,19.53,86.37,No,No,16.31,62.4,Monsoon,Tuesday
2024-08-06,Carrot,58.71,23.85,31.58,62.04,No,No,5.579,66.46,Monsoon,Tuesday
2024-08-06,Beans,44.51,22.6,38.9,67.84,No,No,13.313999999999998,69.14,Monsoon,Tuesday
2024-08-06,Cabbage,47.52,27.18,32.71,86.6,No,No,4.388999999999999,89.55,Monsoon,Tuesday
2024-08-06,Cauliflower,44.76,27.81,25.87,68.5,No,No,11.14,62.81,Monsoon,Tuesday
2024-08-06,Potato,35.01,20.79,1.29,88.41,No,No,19.27,62.5,Monsoon,Tuesday
2024-08-06,Chilli,50.09,24.88,4.96,71.14,No,No,19.9,50.12,Monsoon,Tuesday
2024-08-06,Pumpkin,36.72,24.63,5.92,71.02,No,No,11.82,74.97,Monsoon,Tuesday
2024-08-06,Radish,36.03,26.8,12.75,57.96,No,No,8.45,44.7,Monsoon,Tuesday
2024-08-06,Spinach,24.88,27.12,19.12,73.39,No,No,17.47,40.53,Monsoon,Tuesday
2024-08-06,Coriander,31.24,23.71,18.82,53.59,No,No,9.91,60.89,Monsoon,Tuesday
2024-08-07,Tomato,41.07,22.71,0.2,77.29,No,No,6.9,59.52,Monsoon,Wednesday
2024-08-07,Brinjal,45.15,23.08,4.75,74.57,No,No,7.21,56.0,Monsoon,Wednesday
2024-08-07,Onion,55.06,24.2,16.48,65.41,No,No,9.62,88.97,Monsoon,Wednesday
2024-08-07,Carrot,53.02,23.78,9.08,73.33,No,No,16.64,78.33,Monsoon,Wednesday
2024-08-07,Beans,50.67,24.66,31.31,68.04,No,No,3.5,50.87,Monsoon,Wednesday
2024-08-07,Cabbage,45.2,26.72,20.66,68.11,No,No,6.68,89.37,Monsoon,Wednesday
2024-08-07,Cauliflower,45.06,25.13,35.5,62.57,No,No,6.468,47.64,Monsoon,Wednesday
2024-08-07,Potato,38.78,25.44,29.58,77.4,No,No,14.73,65.46,Monsoon,Wednesday
2024-08-07,Chilli,62.27,24.56,20.32,66.27,No,No,9.44,74.4,Monsoon,Wednesday
2024-08-07,Pumpkin,36.57,24.8,1.44,71.7,No,No,12.7,77.28,Monsoon,Wednesday
2024-08-07,Radish,45.88,21.28,12.11,81.19,No,No,9.93,99.13,Monsoon,Wednesday
2024-08-07,Spinach,34.77,27.65,5.88,62.61,No,No,19.83,98.27,Monsoon,Wednesday
2024-08-07,Coriander,31.51,20.91,8.38,58.17,No,No,12.62,71.73,Monsoon,Wednesday
2024-08-08,Tomato,46.8,24.55,36.77,60.52,No,No,6.804,88.04,Monsoon,Thursday
2024-08-08,Brinjal,42.98,21.19,20.47,77.74,No,No,17.53,81.26,Monsoon,Thursday
2024-08-08,Onion,51.76,28.21,3.15,55.77,No,No,13.98,87.75,Monsoon,Thursday
2024-08-08,Carrot,43.33,24.24,14.09,80.69,No,No,19.55,40.08,Monsoon,Thursday
2024-08-08,Beans,52.24,26.39,20.45,84.75,No,No,11.92,92.94,Monsoon,Thursday
2024-08-08,Cabbage,39.99,22.29,14.36,66.22,No,No,15.68,94.81,Monsoon,Thursday
2024-08-08,Cauliflower,47.28,22.83,5.65,68.69,No,No,17.41,97.36,Monsoon,Thursday
